EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,Estrato,Atipicidad
6,COLIMA,8,MANZANILLO,9,139768.0,2475.7410687624915,0.9870348655017808,0.0706827739943772,0.0026475676769346,0.0258924367391744,0.5984432242952055,-1.1068778252956906,0.809013278783885,0.545056823550459,-0.1074114853966062,-0.3224003123240473,-0.0890696446131946,0.0415386890759983,G1,Tipica
6,COLIMA,1,COLIMA,6,123135.0,3006.9993780565096,0.987195971422931,0.0719788973334378,0.0021464604648346,0.0247733250363245,0.1473898042743421,-1.3082652085169142,0.7013040551070555,-0.0810868337948755,-0.7788683298521968,-0.0264624276994403,0.1315563958789409,-0.1389544843825834,G1,Tipica
6,COLIMA,3,COQUIMATLAN,6,15977.0,144.22025967694444,0.9865574175743548,0.0793082483280416,0.002024259406049,0.0263131506209367,0.389593455299589,0.1306823315073426,-0.3914920209478698,0.4825696138601572,-0.681341593724362,-0.4354475583597345,0.0605731159709532,0.2785938117639364,G2,Tipica
7,CHIAPAS,78,SAN FERNANDO,9,26617.0,592.0450804033641,0.984767044234492,0.1042565549286425,0.0073552165988942,0.0332951675473302,0.7073483312616061,0.7577003992897574,0.6664196625352095,1.1171864152753348,-0.1805934991713441,-0.3210620275128536,0.7052399153919723,-0.0024346484884772,G0,Tipica
7,CHIAPAS,100,TUMBALA,11,23382.0,1157.251254531222,0.9883942382061875,0.0417000801924619,0.0049649883654112,0.0143498502564322,0.3784322021429133,-0.2397512129874569,-0.2903525983028406,-0.0926431814736049,0.3886282782599844,-0.0084392979098019,0.2026211374084931,-0.2714175436876386,G2,Tipica
7,CHIAPAS,102,TUXTLA GUTIERREZ,0,444865.0,2690.244835715444,0.9899953378129668,0.0510715914272685,0.0021465240990392,0.0193884722948948,0.2433782369651768,-2.995578068405948,1.676226601554235,-0.2413545238764355,0.0530170253964711,0.2108784059103193,0.1566197456460333,2.1031330613801487,G1,Tipica
7,CHIAPAS,103,TUZANTAN,15,21037.0,1001.8608578909314,0.9903556690218044,0.0286538555571854,0.001329997705877,0.0111759077246866,-0.0358725829092099,-0.954952422208562,-1.230257486349971,-0.3449262840510984,-0.0480641734768294,0.3619172483934114,0.0128405834309348,-0.3119738828737849,G2,Tipica
7,CHIAPAS,107,VILLACOMALTITLAN,12,21431.0,158.18277892163158,0.9877080597746768,0.0372682832389526,0.0017442447186063,0.014793866727586,-0.9247709495360974,-0.6719085523518792,-1.611544380416743,-1.068013464848361,-1.2376345244021667,1.5340167633857325,0.4712914097632449,0.1138216578272545,G2,Tipica
7,CHIAPAS,25,CHAPULTENANGO,2,4950.0,29.49907449890911,0.98439224787256,0.0401344820340407,0.0018903763761065,0.0174832206832932,0.3591951358837571,0.3257418063077786,-0.5098516584633866,-0.3352583675035462,-0.2933757504574995,-0.2595829642826491,-0.6284379268402734,0.3940891739270842,G2,Tipica
7,CHIAPAS,7,AMATENANGO DEL VALLE,2,6445.0,69.25790629899323,0.9895901294690964,0.0413637098077233,0.0063477348586066,0.0166277042713257,0.8824068235307612,0.5021946607126541,-0.1576650892126004,-0.0710826907252741,0.9341867481322964,-1.039783100771381,0.2246221575398551,0.3115076287447786,G2,Tipica
7,CHIAPAS,43,IXTACOMITAN,4,7335.0,94.6713849500112,0.987792401115985,0.0325168918918918,0.0018031950620686,0.0140827584344697,-0.7064070185301236,-0.3810126152516552,-1.3968907084865645,-1.3819142869242105,-1.1321066688261132,0.8858613619875177,0.2876646791663856,0.3240335362560519,G2,Tipica
7,CHIAPAS,44,IXTAPA,7,18897.0,592.5673881535482,0.9819529750527688,0.021569899448589,0.0145430301920289,0.0142088747872692,-0.038533765296316,1.3021172808456003,0.5871869721645558,-1.2003359924606292,0.9456558781983934,1.5193976458270055,0.903313918450069,-0.0788412456989391,G2,Tipica
7,CHIAPAS,45,IXTAPANGAJOYA,1,4481.0,10724.612731326348,0.970036481821408,0.0603407477520113,0.0031492006856827,0.0361460292532844,0.1574731420473399,-1.2081807133918077,4.033518396440745,-1.3921205953004263,-1.80874851101119,0.6068284029394799,-1.9209853773441803,-3.523986646337005,G1,Atípica en segundo ICE
7,CHIAPAS,46,JIQUIPILAS,14,30912.0,488.56905964428273,0.9862654925632154,0.0198614318706697,0.0005793397846434,0.0086478431265962,-0.36400126887683,-0.7229565525841404,-1.347617963154414,-0.679476739103088,-0.4928985448880079,1.0795519004685463,-0.4023207305245496,-0.0096910872983189,G2,Tipica
7,CHIAPAS,48,JUAREZ,10,15728.0,88.1483841532454,0.9845931514367045,0.0604814240442316,0.0045801634990719,0.0208964348053194,0.0957548614002085,0.3394031754750615,-0.4243826736026423,0.0728909833845877,-0.3980502677652646,0.5093087782667308,0.1802497225719531,0.1277238115167923,G2,Tipica
7,CHIAPAS,50,LA LIBERTAD,3,4341.0,22.189735161011924,0.9920080711527636,0.0055594162612925,0.00301110979732,0.0066480210225261,0.5011998744013898,-0.252215719103479,-1.1270361462247236,-0.8385993667704564,0.8707983863105857,-0.7663111584520226,-0.1710775937548653,0.328182846108723,G2,Tipica
7,CHIAPAS,53,MAZAPA DE MADERO,4,5742.0,85.36210474044915,0.9887875145753848,0.0262734584450402,0.0009809917005713,0.0122716422161444,-0.5088283638502806,-0.4909894588066215,-1.4876447575433434,-1.2818275388414344,-0.8685504562685349,0.542060014268436,0.0804299715738037,0.325695675999863,G2,Tipica
7,CHIAPAS,29,CHICOASEN,1,4164.0,72.58465708725183,0.9777354901358132,0.044918444165621,0.0041296168781235,0.0187247366680917,0.5094537892135856,1.1627703225388455,0.309237042044622,-0.1683320827230462,-0.2704694741046188,0.155122463617117,-1.0499067927733776,0.3827481614187199,G2,Tipica
7,CHIAPAS,30,CHICOMUSELO,13,24219.0,620.138328890892,0.9858260623419196,0.0643842840819196,0.0054201442809077,0.0253122036497028,0.8646536815466782,0.3354778305331298,0.1266691615352708,0.9035222709582192,0.5630491320680402,-0.3512398558331723,-0.0180136809162785,-0.1434559999204368,G0,Tipica
7,CHIAPAS,33,FRANCISCO LEON,2,4472.0,2737.6339566703227,0.98135607803248,0.0175199089874857,0.0191154355713019,0.0277224529776595,0.7725143497946516,1.6479117934294178,2.203799134120872,-1.2158256346653982,2.0995406216372463,0.5243631660353437,0.8536521580709933,-0.8611894754150957,G4,Tipica
7,CHIAPAS,34,FRONTERA COMALAPA,20,49816.0,465.630855769345,0.9793351327916708,0.0485371500736687,0.0022749800187799,0.0188705831205152,-0.3710728464373767,-0.1083884717495237,-0.6066743849076459,0.1457348410553425,-0.8899266499231312,1.9374231141808944,-0.53686142125761,-0.1072867552761364,G2,Tipica
7,CHIAPAS,13,BOCHIL,7,23205.0,154.16577736476268,0.9870962089821856,0.0422187289467774,0.0033402920956982,0.0156746534790895,-0.7157616295413815,-0.2957252724657214,-1.1444552963296877,-1.1119288269392675,-1.0707321647713948,1.1760870854476757,0.5531625914919539,0.2735856250414685,G2,Tipica
7,CHIAPAS,5,AMATAN,9,14733.0,90.24995505988848,0.9718483742452804,0.0697015900675234,0.0045237189693836,0.0296752553582381,0.4192655095512705,1.5179807375900911,0.7176715212921391,0.6436287006842512,-0.752597592978339,1.0405962961726467,-1.2513847506590383,0.1695630729874432,G0,Tipica
7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,10,21502.0,348.37376732953487,0.9839701561645412,0.0597860909852629,0.0031527889868666,0.0217612447002431,0.2907288062989246,0.2067306030237045,-0.3089182291963948,0.2787442713457222,-0.3603217563454657,0.2406957390019424,-0.2210065306103132,0.0851400862146864,G2,Tipica
7,CHIAPAS,56,MITONTIC,4,7533.0,240.63720408107736,0.9858550214445524,0.0554854981084489,0.0056703946969256,0.0181024035568843,0.923727680416636,0.7036215607181012,0.1657687803603935,0.3528470801493688,0.5694567124021,-0.8099532915729564,-0.1220898721463828,0.2012304547980395,G0,Tipica
7,CHIAPAS,39,HUIXTAN,9,15724.0,209.9066610624027,0.991952750000692,0.0589265270388578,0.0035095075367933,0.0236034336632319,0.7044877363872459,-0.1925547997468134,-0.6583717070652798,0.4774976091651371,0.4342764808499434,-0.926761261080955,0.3968029843741442,0.1159350910835943,G2,Tipica
7,CHIAPAS,41,LA INDEPENDENCIA,9,31213.0,314.9149530705548,0.993113300523388,0.0363225870712839,0.002618194388133,0.0135830646903211,0.9668455013600654,-0.4687322007716802,-0.7430742369359463,0.3897983136350023,1.0469797309018003,-1.2562204228323717,-0.0372651773758242,0.1761463830308005,G2,Tipica
7,CHIAPAS,42,IXHUATAN,2,7091.0,5466.445664484469,0.9853572253929532,0.0409571344685848,0.003169760373561,0.0171515939496498,-0.9139932570297477,-1.4745339394787291,0.5889766759216137,-2.2122644473684505,-1.74373384087621,1.0514172171538654,0.2834815239155571,-1.6080655331471756,G1,Tipica
7,CHIAPAS,59,OCOSINGO,44,141781.0,63.34080749224339,0.9789899370003096,0.0768886053259201,0.0032165415398923,0.0312215273975075,0.9296773025696748,-0.3009515111486727,-0.0027593474593035,3.2090893953749577,0.8668740158807708,1.663073263953501,-0.8656213897091878,-0.2587710651478338,G0,Atípica en tercer ICE
7,CHIAPAS,115,MARQUES DE COMILLAS,5,7270.0,1420.3947590929083,0.9829217312297068,0.0152213378019829,0.0047269059969519,0.0081557532370502,0.9391111511383862,0.398357105599209,0.365004866615372,-0.2743266261348858,0.984761987070022,-0.4709014797956264,-1.0788224998797762,-0.2572571721727768,G2,Tipica
7,CHIAPAS,106,VENUSTIANO CARRANZA,10,45089.0,3560.245064687582,0.980969078379915,0.037267938070809,0.0021004215124601,0.0154397255404067,0.3262877773874915,-0.685752006941912,0.7718055393677979,-0.3168765959486136,-0.3126274441987035,0.3931566554218417,-1.0654495786938436,-0.9445258417784111,G1,Tipica
7,CHIAPAS,109,VILLAFLORES,18,78034.0,315.32102874979586,0.9846050602817202,0.0397601598934043,0.003085037733833,0.0167667563759654,0.4384132466268309,-0.2924620338397045,-0.4181963742533053,0.5988904414175003,0.4128993363022711,0.6043238636273159,-0.4749865748576214,0.1573693411309514,G0,Tipica
7,CHIAPAS,110,YAJALON,8,25860.0,168.27777442196907,0.9869741360988024,0.0549934725848563,0.0035984883930237,0.0224925886490321,0.661147443301533,0.1728138183787452,-0.301992764875397,0.4075573475076335,0.2476787362920906,-0.474022432410032,-0.1282956632419409,0.2315867479183191,G2,Tipica
7,CHIAPAS,111,ZINACANTAN,11,29379.0,499.8020773566334,0.990753382532296,0.0325448986047165,0.0021123168371785,0.013755331078986,-0.2728483204809021,-0.8043924253562379,-1.31141703968931,-0.6805903591778256,-0.3306340348851248,0.5021210510478535,0.3686035034221876,0.0523318497015116,G2,Tipica
7,CHIAPAS,99,LA TRINITARIA,27,57532.0,166.39645675713078,0.97884547319893,0.0325938689065977,0.0035127363235699,0.0153513896593417,0.8350832469557399,0.2935852984329384,-0.166785771880365,1.394294013376226,0.96878896451451,1.0209253453924236,-1.334240713070495,-0.2236181165510706,G0,Tipica
7,CHIAPAS,93,TECPATAN,20,30487.0,45.37652256221348,0.9844227497471094,0.0561194443482176,0.0035961165058476,0.0212939858540402,0.9327193071122772,0.2517949792997167,-0.2985150702309238,1.3755747655136363,0.7267860175195927,-0.0300276428948441,-0.5320292072010387,-0.1074884216297516,G0,Tipica
7,CHIAPAS,87,SUCHIAPA,0,17253.0,2947.6709504458595,0.9867685228802314,0.0630969252572555,0.0028782276537885,0.0253961528258693,0.3199546537512367,-0.5103109269662698,0.5668848902120015,-0.5264880607124603,-0.6729970061901185,-0.6379049018551151,-0.0396235834245684,-0.5571807267192935,G1,Tipica
7,CHIAPAS,75,SABANILLA,9,18401.0,234.4586986201705,0.987885996068202,0.0362090325487104,0.0044508340163311,0.0154378784367208,0.4513579274112584,0.063727757109965,-0.5591271828285234,-0.0870559261159836,0.466301138289328,-0.1271918162025558,-0.0063954850579826,0.1154108843769021,G2,Tipica
7,CHIAPAS,77,SAN CRISTOBAL DE LAS CASAS,13,136473.0,908.3790097931056,0.9917065002757004,0.0550350201771881,0.0027165477577794,0.0211784487699992,0.56521769144697,-1.1777537989975295,-0.2429839621209087,0.6004711616839012,0.475540022906028,-0.3327299401624579,0.2975773795213857,0.4558119982111647,G0,Tipica
7,CHIAPAS,57,MOTOZINTLA,18,49005.0,119.93255508632056,0.9875754503295938,0.0518125818291086,0.002852022897319,0.0207002848086365,-0.7000298908015968,-0.6770465573349753,-1.3434540285958578,-0.3115173075865361,-0.932127720603366,1.6178150010197565,0.6549039512495763,0.0696326073046476,G2,Tipica
7,CHIAPAS,118,SANTIAGO EL PINAR,1,2508.0,5130.458990683535,0.9876225080173032,0.0506912442396313,0.0038654021164662,0.0174845154080856,0.8813952136935077,-0.8667846542244383,1.4210257593096371,-0.4770782467212784,0.1728679766369008,-1.3505564736855664,-0.376029850372422,-1.509651742576741,G1,Tipica
7,CHIAPAS,1,ACACOYAGUA,3,12166.0,118.69679909442829,0.9829250533967848,0.0526042567918325,0.0058437955978539,0.0192563645700898,0.689470591781164,0.9042587588693276,0.2461359212437253,0.09356202555983,0.2507374800444484,-0.2985205313296956,-0.2886790672933322,0.3120981563165089,G2,Tipica
7,CHIAPAS,3,ACAPETAHUA,8,20193.0,173.0506509754459,0.985572530956973,0.0474634298163709,0.0055619527092345,0.0184215655477457,0.4351004143830841,0.4178423818121147,-0.2151907957366574,0.0220761925158738,0.2716934538466442,0.0537140654953925,0.0509163746431495,0.1713308134596963,G2,Tipica
7,CHIAPAS,10,BEJUCAL DE OCAMPO,2,5387.0,198.03805189387955,0.9746988210998097,0.0288388082505729,0.0097416267195082,0.0168701425257169,-0.4506733313673785,1.566611480182578,0.4341289861637621,-1.4274791182982445,-0.5441785730723748,2.023624686900624,-0.1775885559456255,0.2419220220831962,G2,Atípica en ICE principal
7,CHIAPAS,11,BELLA VISTA,13,14049.0,77.54258796778845,0.984250659588984,0.0540966386554621,0.0018410560584971,0.0224132065504526,-0.60233623387953,-0.1906501579986838,-1.1538581674507908,-0.4077771989754175,-1.2752880689346415,1.380570233008046,0.1244732550866482,0.065886587241788,G2,Tipica
7,CHIAPAS,28,CHIAPILLA,1,4702.0,2701.365862458693,0.986551222126982,0.032725675378871,0.0022585007753772,0.0134397255136579,-0.5593144405486672,-0.8113794780694089,-0.3000023360653748,-1.7198446780612229,-1.1793033350750823,0.5755250939975792,0.0479047925427902,-0.5589483857866,G2,Tipica
7,CHIAPAS,35,FRONTERA HIDALGO,3,9738.0,2637.5010182601104,0.9925463129911466,0.0272151898734177,0.0021270605945279,0.010331435307308,0.2774288001894533,-1.111442901087354,-0.3735894508073308,-0.9916742289598875,0.0952500483385597,-0.7926673737662137,0.0748264588306998,-0.5898428534215088,G1,Tipica
7,CHIAPAS,36,LA GRANDEZA,1,5040.0,6906.766641090572,0.9805001034334628,0.0608292990949273,0.0076189683377595,0.0277228179604866,0.6290913527997051,-0.4453336694385073,2.766696374209216,-0.7983976350276925,-0.2304325762649842,-0.3632062986321241,-0.3735820854544528,-2.192404298398359,G1,Tipica
7,CHIAPAS,54,MAZATAN,10,19542.0,1227.6251972716957,0.9865855696984772,0.0633365981064316,0.0025240531142808,0.0202778117537667,0.4873934326608959,-0.2199730753099401,-0.1503627489552507,0.3931931110596921,-0.2106745822051988,-0.3040523208065618,-0.1440159412798931,-0.2478764280151096,G2,Tipica
7,CHIAPAS,55,METAPA,1,4591.0,260.5593619004724,0.9925877969284936,0.023178069979942,0.0025629960328872,0.0085376914494793,-0.281619882321826,-0.562538118081752,-1.3800505501835405,-1.414710464864596,-0.3361402632169857,-0.0755791749964246,0.5111409381951897,0.326595691528031,G2,Tipica
7,CHIAPAS,58,NICOLAS RUIZ,0,2906.0,1917.7971163895647,0.9847251188459716,0.0367463432037103,0.0067089534714852,0.0126127289791864,0.3691754789668856,0.3223837783693751,0.5305804482657037,-0.8959707645206131,0.1589532226209785,-0.1665882838972772,-0.0279432003865856,-0.3178106225514945,G2,Tipica
7,CHIAPAS,60,OCOTEPEC,1,8221.0,6143.126693503798,0.9782247327125332,0.0613219726310353,0.0051199247204792,0.0244459406559329,0.9108461477821522,-0.2361133154368702,2.620843299791312,-0.3111963634049852,-0.2563693305134888,-0.6379816510422932,-1.1053797505566847,-1.8553151482286545,G1,Tipica
7,CHIAPAS,70,EL PORVENIR,4,9255.0,168.77824549381268,0.9877041233564668,0.0450542005420054,0.0023008750903663,0.0209729069517955,0.5842439309132973,0.0877390221963589,-0.5408043483052294,-0.0167343184961044,0.096023990710068,-0.6974737484852479,-0.309093288952431,0.2873052805612772,G2,Tipica
7,CHIAPAS,72,RAYON,1,6337.0,4977.088713917111,0.9770345817400432,0.060763307666555,0.0025406918677434,0.0260698393994929,0.0200222488765025,-0.3596584749197424,1.6131097768067657,-0.8944607588113821,-1.4728525494920983,0.4271871642276557,-1.0064866099133192,-1.3865868601614664,G1,Tipica
7,CHIAPAS,74,LAS ROSAS,3,18241.0,156.6337393369135,0.9813982961380224,0.0525678015002885,0.0030501980921647,0.0231056033694212,0.552687552786111,0.6632875292196267,0.0576713301084523,0.0926857537203613,-0.2491330180777194,-0.1693341975367664,-0.7541037177726321,0.3782285723153292,G0,Tipica
7,CHIAPAS,86,SOYALO,2,7212.0,2757.859047544109,0.9814834152666924,0.0409930715935334,0.0008241528299877,0.0222093502145066,-0.5644073402774477,-0.5682775930281503,-0.0228951982747011,-1.4216825945348746,-1.6521551431294952,0.9104648529287134,-0.5810751381509649,-0.5712358886403422,G2,Tipica
7,CHIAPAS,92,TAPILULA,1,8884.0,277.63022911330967,0.9857017060888073,0.0345871666472574,0.001534697430747,0.0151582764551402,-0.8979520748573585,-0.2924714385037936,-1.2238785924076798,-1.668011857746863,-1.565780161182371,1.1151000363807746,0.1664485662121701,0.3777144759489966,G2,Tipica
7,CHIAPAS,105,UNION JUAREZ,5,11421.0,1137.659780543402,0.9919867607578308,0.0395012287248566,0.0040156788470208,0.0129122309990032,0.3512274751234626,-0.4633028042347475,-0.5560501241760187,-0.5023910892737328,0.2762951528954622,-0.6167377582702619,0.4281203776816423,-0.1203050095610665,G2,Tipica
7,CHIAPAS,51,MAPASTEPEC,13,32170.0,622.8531222393664,0.983733597669036,0.0597924559380662,0.0030504613538719,0.0193269008579043,-0.4459588388193272,-0.1974466016060282,-0.6446709183772039,-0.2541766128843602,-1.093968993474988,1.29867874531761,0.194324744513807,-0.0453473743915932,G2,Tipica
7,CHIAPAS,114,MARAVILLA TENEJAPA,5,8608.0,2858.3451618588374,0.9898909709407808,0.0197843857362871,0.0014112823479331,0.0083527180946948,-0.525431941669195,-1.332047975772132,-0.7182365011541408,-1.7069500088054248,-0.790958673297811,0.4639605476325592,0.1049096463115984,-0.7246892880969246,G2,Tipica
7,CHIAPAS,112,ALDAMA,2,3781.0,3391.9465403532213,0.9790074438376064,0.0039830058417419,0.027790313589669,0.033581929321814,0.8900843346334003,2.5362253114051097,3.33933675441678,-1.6799127149707864,3.2412419327129203,1.133933304163993,1.5676163022254257,-1.2318439416438802,G4,Tipica
7,CHIAPAS,116,MONTECRISTO DE GUERRERO,3,5420.0,4094.988687329315,0.9923312898552608,0.0263207725809505,0.0032344758143121,0.0106365330639524,0.6771851133835883,-1.2260527831866233,0.3937964881274886,-0.8544204146075515,0.5737196706397155,-1.26085000810474,-0.0977942032082996,-1.1748880789886658,G1,Tipica
7,CHIAPAS,117,SAN ANDRES DURAZNAL,1,3463.0,6193.661678494012,0.969557034515303,0.0415037593984962,0.0200673895507192,0.0202426697480932,0.059382137926721,1.6544251015248088,4.008356482903918,-1.8393941103851643,0.3827386187077473,2.081004190057835,0.3724535970066195,-2.098842026815308,G4,Tipica
7,CHIAPAS,82,SIMOJOVEL,11,30599.0,161.39295343298207,0.9773504700982548,0.0514758942991649,0.0068161751471319,0.019523987987967,-0.753590522548621,0.7451986344170644,-0.1741313816429419,-0.7679041068398351,-1.178707309406773,2.373950618764639,0.1596274027384089,0.1412728647959264,G2,Tipica
7,CHIAPAS,90,TAPACHULA,49,232297.0,556.5546636989473,0.9899607490601012,0.0315645968497573,0.0011205721687962,0.0119076177096894,-0.1297139127706647,-2.5498445649439088,-1.465445634370948,1.7639875853614124,0.9054941945571144,2.572825678518928,0.1122452846934628,-0.0469253497366402,G0,Atípica en ICE principal
7,CHIAPAS,97,TONALA,23,67568.0,281.8158616066504,0.9896421863688992,0.056393739935273,0.0022610074226952,0.0212337606706712,0.2537772579534445,-0.8226410239126737,-1.008612067542118,0.9049989036779196,0.1774654727307019,0.508127010615974,0.2517222472664833,-0.0556961636558301,G0,Tipica
7,CHIAPAS,65,PALENQUE,23,86455.0,2161.402426035384,0.9904863514108398,0.038186730711498,0.0024238280299742,0.0140729089827959,0.6653280364729146,-1.3960397757264713,-0.2926618681249544,0.7802605946492402,0.9004148510796488,-0.0012412119777091,-0.1639260722572238,-0.6473313655727283,G0,Tipica
7,CHIAPAS,71,PUEBLO NUEVO SOLISTAHUACAN,5,20575.0,117.43145639325118,0.974590816290535,0.0315351448912062,0.0106639170572206,0.0224132673002782,-0.3804167626216148,1.5867640413301316,0.5373326229563692,-1.1631897434816625,-0.3205137653810314,2.169523036508648,-0.0642592733609929,0.2457628176924344,G2,Atípica en ICE principal
7,CHIAPAS,76,SALTO DE AGUA,19,42309.0,4392.207613773333,0.9925353849419852,0.0325060399736437,0.0024402099642814,0.012145752847177,0.832585695067395,-1.820349690482428,0.2561719893316954,0.2784832647920686,0.9964827044605428,-0.7252433047680179,-0.197664521651593,-1.6040284127290063,G0,Atípica en ICE principal
7,CHIAPAS,24,CHANAL,2,7540.0,57.231501841936016,0.9876343983489252,0.0805388363427916,0.0068647822230022,0.0306812649336171,0.7462804529592165,0.7862181715411581,0.2193400134951182,0.4261464800820498,0.1340529856864454,-0.8648303136028066,0.6389015700339528,0.3225879622575119,G0,Tipica
7,CHIAPAS,38,HUITIUPAN,9,16838.0,108.12635703931664,0.9859755511077382,0.0440228174603174,0.0041469078611399,0.0153383302960824,0.4854477976712386,0.2636073480537373,-0.4282632399522533,0.1178119981008484,0.2703360893955204,-0.0687659627384913,-0.1736793211748378,0.1598858649669749,G2,Tipica
7,CHIAPAS,96,TILA,16,48975.0,302.4093331412304,0.985816682591648,0.0388384524011539,0.0013995524536686,0.0172824500984509,-0.4511320406402173,-0.653105491193603,-1.200754760597298,-0.3353255938805218,-0.7413856429782217,1.326606259664573,-0.0469465341559573,0.0899108357482916,G2,Tipica
7,CHIAPAS,4,ALTAMIRANO,6,21205.0,87.59512125736268,0.9883079118544384,0.0594024780175859,0.0037597976901409,0.0241002079447815,0.5992038839366426,0.1574407790507438,-0.3754770565186711,0.2911580244935191,0.1297786575701336,-0.6164302171526795,0.1234389929085644,0.2993760662858962,G2,Tipica
7,CHIAPAS,104,TZIMOL,4,11216.0,1278.2053259110776,0.9774480113464088,0.028802054668868,0.0109402995071122,0.0165305519483849,0.2956846492481859,1.3435164477633907,1.0618944343112953,-0.8366520649236786,0.5025993366687725,1.0330574844552596,-0.218397487751088,-0.2206744616497251,G4,Tipica
7,CHIAPAS,91,TAPALAPA,1,3260.0,6060.145099764348,0.9878464257541504,0.015892801495793,0.0062996519540606,0.0050002869886472,0.2090832804885969,-1.2060512286202607,1.3305375083974875,-1.844220645961836,0.2405653222521878,-0.2819868416507036,-0.0328772897690243,-1.8795723738096024,G1,Tipica
